freq,psd_x,psd_y,psd_z,psd_xyz
109.4,2.642e+05,4.803e+03,3.169e+04,3.007e+05
110.9,2.288e+05,6.227e+03,2.887e+04,2.639e+05
112.5,2.149e+05,8.517e+03,2.493e+04,2.484e+05
114.0,2.061e+05,1.081e+04,2.084e+04,2.377e+05
115.6,1.861e+05,1.250e+04,1.770e+04,2.163e+05
117.1,1.758e+05,1.507e+04,1.676e+04,2.076e+05
118.6,1.965e+05,2.108e+04,1.879e+04,2.364e+05
120.2,2.755e+05,3.270e+04,2.181e+04,3.300e+05
121.7,3.812e+05,4.663e+04,2.446e+04,4.523e+05
123.3,4.826e+05,6.050e+04,2.595e+04,5.690e+05
124.8,5.472e+05,7.128e+04,2.319e+04,6.417e+05
126.3,5.991e+05,8.332e+04,2.072e+04,7.031e+05
127.9,6.457e+05,8.894e+04,2.004e+04,7.547e+05
129.4,6.601e+05,8.391e+04,1.987e+04,7.639e+05
131.0,7.136e+05,8.075e+04,1.942e+04,8.138e+05
132.5,5.987e+05,6.282e+04,1.455e+04,6.761e+05
134.0,1.521e+05,1.582e+04,4.487e+03,1.724e+05
135.6,4.723e+04,5.578e+03,1.458e+03,5.427e+04
137.1,5.074e+04,6.284e+03,8.034e+02,5.783e+04
138.7,4.818e+04,6.029e+03,7.175e+02,5.492e+04
140.2,4.772e+04,6.083e+03,1.083e+03,5.489e+04
141.7,5.131e+04,6.985e+03,1.169e+03,5.947e+04
143.3,5.509e+04,8.377e+03,9.937e+02,6.446e+04
144.8,5.652e+04,9.557e+03,9.072e+02,6.699e+04
146.4,6.089e+04,1.184e+04,1.130e+03,7.386e+04
147.9,6.691e+04,1.466e+04,1.781e+03,8.336e+04
149.4,7.818e+04,1.937e+04,3.378e+03,1.009e+05
151.0,8.342e+04,2.406e+04,5.931e+03,1.134e+05
152.5,8.568e+04,2.906e+04,9.660e+03,1.244e+05
154.1,8.894e+04,3.492e+04,1.453e+04,1.384e+05
155.6,9.197e+04,4.043e+04,2.037e+04,1.528e+05
157.2,9.350e+04,4.494e+04,2.623e+04,1.647e+05
158.7,9.409e+04,4.695e+04,3.065e+04,1.717e+05
160.2,9.390e+04,4.612e+04,3.349e+04,1.735e+05
161.8,9.683e+04,4.520e+04,3.575e+04,1.778e+05
163.3,1.024e+05,4.408e+04,3.820e+04,1.847e+05
164.9,1.088e+05,4.332e+04,4.095e+04,1.931e+05
166.4,1.168e+05,4.391e+04,4.397e+04,2.047e+05
167.9,1.231e+05,4.410e+04,4.657e+04,2.137e+05
169.5,1.252e+05,4.351e+04,4.830e+04,2.170e+05
171.0,1.332e+05,4.571e+04,5.292e+04,2.319e+05
172.6,1.460e+05,4.855e+04,5.868e+04,2.533e+05
174.1,1.434e+05,4.459e+04,5.783e+04,2.459e+05
175.6,1.353e+05,4.133e+04,5.648e+04,2.331e+05
177.2,1.280e+05,3.898e+04,5.556e+04,2.225e+05
178.7,1.218e+05,3.693e+04,5.447e+04,2.132e+05
180.3,1.089e+05,3.316e+04,5.110e+04,1.932e+05
181.8,9.567e+04,3.022e+04,4.857e+04,1.745e+05
183.3,8.104e+04,2.645e+04,4.427e+04,1.518e+05
184.9,6.636e+04,2.253e+04,3.873e+04,1.276e+05
186.4,5.363e+04,1.907e+04,3.365e+04,1.063e+05
188.0,4.550e+04,1.602e+04,2.940e+04,9.092e+04
189.5,3.755e+04,1.278e+04,2.498e+04,7.531e+04
191.0,3.176e+04,1.043e+04,2.199e+04,6.418e+04
192.6,2.749e+04,8.513e+03,1.975e+04,5.576e+04
194.1,2.477e+04,7.359e+03,1.822e+04,5.035e+04
195.7,2.115e+04,6.220e+03,1.644e+04,4.381e+04
197.2,1.680e+04,4.411e+03,1.363e+04,3.484e+04
198.8,1.474e+04,3.291e+03,1.078e+04,2.881e+04
