freq,psd_x,psd_y,psd_z,psd_xyz
111.1,5.261e+04,1.563e+05,3.579e+05,5.668e+05
112.7,5.188e+04,1.635e+05,4.160e+05,6.314e+05
114.2,5.136e+04,1.575e+05,4.487e+05,6.576e+05
115.8,5.186e+04,1.344e+05,4.213e+05,6.076e+05
117.3,4.828e+04,1.068e+05,3.492e+05,5.042e+05
118.9,5.046e+04,8.889e+04,2.827e+05,4.221e+05
120.4,5.363e+04,7.289e+04,2.245e+05,3.510e+05
121.9,5.385e+04,5.955e+04,1.775e+05,2.909e+05
123.5,5.160e+04,4.791e+04,1.390e+05,2.385e+05
125.0,4.943e+04,4.112e+04,1.091e+05,1.997e+05
126.6,4.706e+04,3.538e+04,8.783e+04,1.703e+05
128.1,4.387e+04,2.958e+04,7.343e+04,1.469e+05
129.7,3.874e+04,2.379e+04,6.345e+04,1.260e+05
131.2,3.076e+04,1.784e+04,5.528e+04,1.039e+05
132.7,2.160e+04,1.296e+04,3.732e+04,7.188e+04
134.3,1.440e+04,9.535e+03,1.529e+04,3.922e+04
135.8,1.040e+04,7.352e+03,1.142e+04,2.917e+04
137.4,8.145e+03,5.131e+03,1.022e+04,2.350e+04
138.9,7.385e+03,4.098e+03,9.457e+03,2.094e+04
140.5,5.199e+03,3.893e+03,9.060e+03,1.815e+04
142.0,3.247e+03,3.929e+03,9.137e+03,1.631e+04
143.5,2.131e+03,3.794e+03,8.707e+03,1.463e+04
145.1,1.004e+03,3.465e+03,7.757e+03,1.223e+04
146.6,3.173e+02,3.447e+03,6.878e+03,1.064e+04
148.2,3.924e+02,3.398e+03,6.167e+03,9.958e+03
149.7,1.175e+03,3.992e+03,6.158e+03,1.132e+04
151.3,2.407e+03,5.704e+03,7.894e+03,1.600e+04
152.8,3.634e+03,8.335e+03,1.142e+04,2.339e+04
154.4,4.274e+03,1.165e+04,1.718e+04,3.311e+04
155.9,4.032e+03,1.363e+04,2.181e+04,3.947e+04
157.4,3.819e+03,1.563e+04,2.597e+04,4.542e+04
159.0,4.390e+03,1.919e+04,3.149e+04,5.507e+04
160.5,4.965e+03,2.124e+04,3.358e+04,5.978e+04
162.1,6.612e+03,2.252e+04,3.461e+04,6.374e+04
163.6,8.886e+03,2.325e+04,3.559e+04,6.773e+04
165.2,1.338e+04,2.343e+04,3.751e+04,7.431e+04
166.7,1.771e+04,2.205e+04,3.750e+04,7.726e+04
168.2,1.900e+04,1.786e+04,3.064e+04,6.750e+04
169.8,1.615e+04,1.194e+04,2.017e+04,4.826e+04
171.3,1.337e+04,7.828e+03,1.349e+04,3.468e+04
172.9,1.043e+04,5.543e+03,1.012e+04,2.610e+04
174.4,7.989e+03,4.810e+03,8.652e+03,2.145e+04
176.0,6.728e+03,4.559e+03,7.773e+03,1.906e+04
177.5,6.537e+03,4.052e+03,6.997e+03,1.758e+04
179.0,6.936e+03,3.974e+03,7.330e+03,1.824e+04
180.6,9.541e+03,4.802e+03,9.826e+03,2.417e+04
182.1,1.099e+04,5.254e+03,1.083e+04,2.708e+04
183.7,1.109e+04,5.828e+03,1.094e+04,2.786e+04
185.2,1.066e+04,6.232e+03,1.047e+04,2.737e+04
186.8,1.042e+04,6.094e+03,9.834e+03,2.635e+04
188.3,1.023e+04,5.777e+03,9.507e+03,2.551e+04
189.9,9.469e+03,5.176e+03,8.688e+03,2.333e+04
191.4,8.871e+03,4.527e+03,7.740e+03,2.114e+04
192.9,8.158e+03,3.817e+03,6.737e+03,1.871e+04
194.5,7.374e+03,3.250e+03,5.894e+03,1.652e+04
196.0,6.519e+03,2.841e+03,5.684e+03,1.504e+04
197.6,5.618e+03,2.727e+03,5.729e+03,1.407e+04
199.1,4.741e+03,2.782e+03,5.931e+03,1.345e+04
