freq,psd_x,psd_y,psd_z,psd_xyz
75.9,2.716e+04,1.416e+06,5.933e+03,1.449e+06
77.4,1.903e+04,1.685e+06,6.685e+03,1.711e+06
78.9,1.250e+04,1.841e+06,7.116e+03,1.860e+06
80.4,7.980e+03,1.777e+06,6.924e+03,1.792e+06
81.9,4.874e+03,1.573e+06,6.309e+03,1.584e+06
83.4,3.337e+03,1.272e+06,5.275e+03,1.281e+06
84.8,2.109e+03,1.065e+06,4.354e+03,1.071e+06
86.3,1.558e+03,1.039e+06,4.050e+03,1.045e+06
87.8,1.383e+03,1.014e+06,4.530e+03,1.020e+06
89.3,1.450e+03,9.252e+05,4.145e+03,9.308e+05
90.8,1.934e+03,8.353e+05,3.396e+03,8.407e+05
92.3,2.261e+03,7.689e+05,2.997e+03,7.742e+05
93.8,2.326e+03,6.963e+05,2.526e+03,7.012e+05
95.3,2.666e+03,5.770e+05,2.460e+03,5.821e+05
96.7,2.343e+03,4.589e+05,1.792e+03,4.631e+05
98.2,2.232e+03,4.471e+05,1.038e+03,4.504e+05
99.7,3.447e+03,4.725e+05,2.043e+03,4.780e+05
101.2,4.136e+03,4.551e+05,2.464e+03,4.617e+05
102.7,4.477e+03,4.146e+05,2.647e+03,4.218e+05
104.2,4.623e+03,3.515e+05,2.709e+03,3.588e+05
105.7,4.606e+03,2.851e+05,2.547e+03,2.922e+05
107.2,4.754e+03,2.556e+05,2.406e+03,2.628e+05
108.7,4.767e+03,2.310e+05,2.327e+03,2.380e+05
110.1,4.743e+03,2.042e+05,2.452e+03,2.114e+05
111.6,4.393e+03,1.782e+05,2.715e+03,1.854e+05
113.1,3.494e+03,1.626e+05,3.221e+03,1.693e+05
114.6,2.919e+03,1.529e+05,4.241e+03,1.601e+05
116.1,2.797e+03,1.435e+05,4.205e+03,1.505e+05
117.6,2.434e+03,1.260e+05,3.571e+03,1.320e+05
119.1,1.921e+03,1.050e+05,2.944e+03,1.099e+05
120.6,1.343e+03,8.537e+04,2.312e+03,8.902e+04
122.0,1.419e+03,7.449e+04,2.591e+03,7.850e+04
123.5,1.878e+03,6.559e+04,2.985e+03,7.046e+04
125.0,1.978e+03,5.544e+04,3.066e+03,6.049e+04
126.5,1.846e+03,5.006e+04,2.424e+03,5.434e+04
128.0,1.731e+03,4.720e+04,1.799e+03,5.073e+04
129.5,1.828e+03,4.638e+04,1.771e+03,4.998e+04
131.0,2.089e+03,4.914e+04,1.780e+03,5.301e+04
132.5,1.782e+03,3.574e+04,1.194e+03,3.872e+04
134.0,5.960e+02,8.989e+03,3.055e+02,9.890e+03
135.4,3.954e+02,4.681e+03,1.645e+02,5.241e+03
136.9,4.658e+02,4.982e+03,1.598e+02,5.607e+03
138.4,5.243e+02,5.419e+03,1.484e+02,6.092e+03
139.9,5.587e+02,5.556e+03,1.372e+02,6.252e+03
141.4,5.815e+02,5.620e+03,1.363e+02,6.338e+03
142.9,6.651e+02,5.837e+03,1.430e+02,6.645e+03
144.4,7.784e+02,5.947e+03,1.309e+02,6.856e+03
145.9,8.419e+02,6.065e+03,1.250e+02,7.032e+03
147.4,8.698e+02,6.056e+03,1.246e+02,7.050e+03
148.8,9.957e+02,7.267e+03,1.389e+02,8.401e+03
150.3,1.108e+03,8.935e+03,1.669e+02,1.021e+04
151.8,1.164e+03,8.954e+03,1.735e+02,1.029e+04
153.3,1.165e+03,8.483e+03,1.933e+02,9.841e+03
154.8,1.170e+03,7.666e+03,1.924e+02,9.028e+03
156.3,1.183e+03,6.912e+03,2.025e+02,8.298e+03
157.8,1.153e+03,6.639e+03,2.246e+02,8.016e+03
159.3,1.122e+03,6.796e+03,2.747e+02,8.193e+03
160.7,1.087e+03,7.427e+03,3.473e+02,8.862e+03
162.2,1.108e+03,8.692e+03,4.294e+02,1.023e+04
163.7,1.035e+03,1.016e+04,5.168e+02,1.172e+04
165.2,9.301e+02,1.221e+04,6.191e+02,1.376e+04
166.7,8.972e+02,1.415e+04,7.484e+02,1.579e+04
168.2,8.653e+02,1.591e+04,8.929e+02,1.766e+04
169.7,8.200e+02,1.793e+04,1.034e+03,1.978e+04
171.2,8.635e+02,2.204e+04,1.227e+03,2.413e+04
172.7,9.896e+02,2.810e+04,1.477e+03,3.057e+04
174.1,9.862e+02,2.930e+04,1.411e+03,3.169e+04
175.6,9.968e+02,2.895e+04,1.360e+03,3.130e+04
177.1,9.563e+02,2.870e+04,1.265e+03,3.092e+04
178.6,9.207e+02,2.760e+04,1.161e+03,2.968e+04
180.1,8.751e+02,2.692e+04,1.121e+03,2.892e+04
181.6,8.349e+02,2.645e+04,1.078e+03,2.836e+04
183.1,8.559e+02,2.604e+04,1.097e+03,2.800e+04
184.6,8.437e+02,2.542e+04,1.166e+03,2.743e+04
186.1,9.140e+02,2.547e+04,1.259e+03,2.765e+04
187.5,1.020e+03,2.571e+04,1.381e+03,2.811e+04
189.0,1.070e+03,2.550e+04,1.477e+03,2.805e+04
190.5,1.193e+03,2.522e+04,1.551e+03,2.796e+04
192.0,1.310e+03,2.624e+04,1.584e+03,2.913e+04
193.5,1.380e+03,2.658e+04,1.643e+03,2.960e+04
195.0,1.486e+03,2.683e+04,1.769e+03,3.008e+04
196.5,1.560e+03,2.730e+04,1.853e+03,3.071e+04
198.0,1.628e+03,2.831e+04,1.909e+03,3.185e+04
199.4,1.801e+03,2.987e+04,1.993e+03,3.367e+04
