freq,psd_x,psd_y,psd_z,psd_xyz
88.0,8.079e+01,1.185e+05,1.446e+04,1.330e+05
89.6,1.492e+02,6.556e+04,1.908e+04,8.479e+04
91.2,2.623e+02,4.621e+04,3.424e+04,8.071e+04
92.7,3.562e+02,4.642e+04,5.764e+04,1.044e+05
94.3,4.227e+02,4.833e+04,8.685e+04,1.356e+05
95.9,4.589e+02,5.008e+04,1.291e+05,1.797e+05
97.5,2.943e+02,5.165e+04,1.730e+05,2.250e+05
99.0,2.280e+02,5.025e+04,1.856e+05,2.361e+05
100.6,6.792e+02,4.724e+04,1.726e+05,2.206e+05
102.2,1.713e+03,4.740e+04,1.655e+05,2.146e+05
103.8,2.209e+03,4.729e+04,1.590e+05,2.085e+05
105.3,1.960e+03,4.329e+04,1.398e+05,1.850e+05
106.9,1.610e+03,4.094e+04,1.267e+05,1.692e+05
108.5,1.813e+03,3.966e+04,1.206e+05,1.621e+05
110.0,2.460e+03,3.689e+04,1.149e+05,1.542e+05
111.6,4.332e+03,3.220e+04,1.053e+05,1.418e+05
113.2,5.386e+03,2.558e+04,1.015e+05,1.325e+05
114.8,8.817e+03,1.984e+04,1.036e+05,1.322e+05
116.3,1.385e+04,1.524e+04,1.096e+05,1.387e+05
117.9,1.353e+04,1.108e+04,1.123e+05,1.369e+05
119.5,1.314e+04,9.424e+03,9.970e+04,1.223e+05
121.0,1.207e+04,9.095e+03,8.253e+04,1.037e+05
122.6,9.045e+03,9.804e+03,6.990e+04,8.875e+04
124.2,6.658e+03,1.054e+04,6.209e+04,7.928e+04
125.8,4.433e+03,1.112e+04,5.617e+04,7.172e+04
127.3,2.424e+03,1.166e+04,5.158e+04,6.567e+04
128.9,1.600e+03,1.206e+04,4.717e+04,6.083e+04
130.5,1.331e+03,1.271e+04,4.400e+04,5.804e+04
132.0,9.484e+02,1.158e+04,3.610e+04,4.862e+04
133.6,2.869e+02,3.986e+03,1.137e+04,1.565e+04
135.2,4.799e+01,4.953e+02,9.628e+02,1.506e+03
136.8,5.239e+01,4.224e+02,6.369e+02,1.112e+03
138.3,6.689e+01,5.192e+02,5.856e+02,1.172e+03
139.9,1.018e+02,6.060e+02,6.300e+02,1.338e+03
141.5,1.570e+02,4.706e+02,7.523e+02,1.380e+03
143.1,1.845e+02,3.571e+02,7.567e+02,1.298e+03
144.6,1.356e+02,3.717e+02,6.723e+02,1.180e+03
146.2,1.163e+02,6.590e+02,5.958e+02,1.371e+03
147.8,1.815e+02,1.211e+03,4.725e+02,1.864e+03
149.3,3.251e+02,1.137e+03,5.085e+02,1.971e+03
150.9,7.595e+02,6.564e+02,7.707e+02,2.187e+03
152.5,1.403e+03,3.560e+02,1.203e+03,2.962e+03
154.1,1.285e+03,1.846e+02,1.196e+03,2.666e+03
155.6,1.065e+03,1.184e+02,1.190e+03,2.373e+03
157.2,1.309e+03,1.195e+02,1.317e+03,2.745e+03
158.8,1.450e+03,1.176e+02,1.664e+03,3.232e+03
160.3,1.342e+03,1.139e+02,2.141e+03,3.597e+03
161.9,9.111e+02,1.191e+02,2.566e+03,3.597e+03
163.5,8.992e+02,8.708e+01,2.437e+03,3.424e+03
165.1,1.345e+03,9.251e+01,1.764e+03,3.202e+03
166.6,1.584e+03,1.068e+02,1.220e+03,2.911e+03
168.2,1.509e+03,1.147e+02,9.811e+02,2.605e+03
169.8,1.353e+03,1.505e+02,9.048e+02,2.408e+03
171.4,1.141e+03,2.184e+02,9.438e+02,2.303e+03
172.9,8.876e+02,3.295e+02,1.013e+03,2.230e+03
174.5,6.889e+02,3.907e+02,1.051e+03,2.130e+03
176.1,6.687e+02,4.120e+02,1.021e+03,2.102e+03
177.6,6.421e+02,3.917e+02,9.789e+02,2.013e+03
179.2,6.081e+02,3.793e+02,9.311e+02,1.918e+03
180.8,6.445e+02,4.110e+02,8.686e+02,1.924e+03
182.4,7.117e+02,4.320e+02,8.470e+02,1.991e+03
183.9,8.083e+02,4.227e+02,8.075e+02,2.039e+03
185.5,1.012e+03,4.315e+02,7.412e+02,2.185e+03
187.1,9.763e+02,4.748e+02,6.597e+02,2.111e+03
188.6,1.116e+03,5.089e+02,5.837e+02,2.208e+03
190.2,1.386e+03,5.222e+02,5.679e+02,2.476e+03
191.8,1.500e+03,6.625e+02,5.672e+02,2.730e+03
193.4,1.486e+03,7.958e+02,6.581e+02,2.940e+03
194.9,1.576e+03,8.543e+02,6.844e+02,3.115e+03
196.5,1.414e+03,7.749e+02,6.495e+02,2.838e+03
198.1,1.275e+03,7.511e+02,7.113e+02,2.737e+03
199.6,1.398e+03,7.765e+02,8.623e+02,3.037e+03
