freq,psd_x,psd_y,psd_z,psd_xyz
48.1,3.586e+04,3.084e+06,1.334e+05,3.253e+06
49.6,3.096e+04,2.197e+06,1.226e+05,2.351e+06
51.2,2.889e+04,1.634e+06,1.176e+05,1.781e+06
52.7,2.912e+04,1.287e+06,1.192e+05,1.435e+06
54.3,3.578e+04,9.581e+05,1.235e+05,1.117e+06
55.8,4.195e+04,5.501e+05,1.101e+05,7.022e+05
57.4,3.429e+04,2.380e+05,7.758e+04,3.498e+05
58.9,2.323e+04,1.151e+05,5.408e+04,1.924e+05
60.5,1.770e+04,7.724e+04,4.125e+04,1.362e+05
62.0,1.821e+04,5.701e+04,3.187e+04,1.071e+05
63.6,1.975e+04,4.361e+04,2.347e+04,8.683e+04
65.1,1.910e+04,3.512e+04,1.774e+04,7.196e+04
66.7,1.627e+04,2.838e+04,1.379e+04,5.844e+04
68.2,1.210e+04,2.241e+04,1.038e+04,4.489e+04
69.8,7.702e+03,1.908e+04,7.288e+03,3.407e+04
71.3,5.335e+03,1.871e+04,4.493e+03,2.854e+04
72.9,5.574e+03,2.007e+04,2.647e+03,2.829e+04
74.4,6.290e+03,2.252e+04,1.466e+03,3.028e+04
76.0,6.717e+03,2.461e+04,1.169e+03,3.249e+04
77.5,9.154e+03,2.680e+04,1.552e+03,3.750e+04
79.1,1.401e+04,2.954e+04,2.537e+03,4.609e+04
80.6,1.834e+04,3.070e+04,3.962e+03,5.300e+04
82.2,2.390e+04,3.111e+04,5.805e+03,6.081e+04
83.7,2.761e+04,3.284e+04,8.254e+03,6.871e+04
85.3,2.932e+04,3.548e+04,1.147e+04,7.628e+04
86.8,3.365e+04,3.858e+04,1.591e+04,8.814e+04
88.4,3.353e+04,4.263e+04,2.234e+04,9.850e+04
89.9,3.236e+04,4.878e+04,3.266e+04,1.138e+05
91.5,3.024e+04,5.624e+04,4.711e+04,1.336e+05
93.0,2.812e+04,6.570e+04,6.390e+04,1.577e+05
94.6,2.600e+04,7.606e+04,8.467e+04,1.867e+05
96.1,2.613e+04,9.099e+04,1.175e+05,2.347e+05
97.7,2.654e+04,1.152e+05,1.897e+05,3.314e+05
99.2,2.956e+04,1.319e+05,2.799e+05,4.413e+05
100.8,3.136e+04,1.172e+05,2.963e+05,4.449e+05
102.3,3.378e+04,1.085e+05,3.094e+05,4.517e+05
103.9,3.920e+04,9.631e+04,3.243e+05,4.598e+05
105.4,3.855e+04,7.445e+04,2.965e+05,4.095e+05
107.0,3.622e+04,5.793e+04,2.730e+05,3.671e+05
108.5,3.479e+04,4.566e+04,2.549e+05,3.353e+05
110.1,3.797e+04,3.458e+04,2.303e+05,3.029e+05
111.6,4.552e+04,2.712e+04,2.063e+05,2.790e+05
113.2,4.644e+04,2.445e+04,1.836e+05,2.545e+05
114.7,3.880e+04,2.344e+04,1.682e+05,2.304e+05
116.3,3.168e+04,2.029e+04,1.515e+05,2.034e+05
117.8,2.752e+04,1.911e+04,1.414e+05,1.880e+05
119.4,2.266e+04,1.970e+04,1.317e+05,1.741e+05
120.9,1.833e+04,1.990e+04,1.163e+05,1.546e+05
122.5,1.478e+04,1.974e+04,9.908e+04,1.336e+05
124.0,1.343e+04,2.046e+04,8.501e+04,1.189e+05
125.6,1.341e+04,2.093e+04,7.453e+04,1.089e+05
127.1,1.428e+04,2.255e+04,6.701e+04,1.038e+05
128.7,1.601e+04,2.261e+04,6.805e+04,1.067e+05
130.2,1.671e+04,2.157e+04,7.275e+04,1.110e+05
131.8,2.139e+04,2.305e+04,6.814e+04,1.126e+05
133.3,1.547e+04,2.139e+04,4.914e+04,8.600e+04
134.9,1.022e+04,1.956e+04,3.839e+04,6.817e+04
136.4,8.852e+03,1.819e+04,3.544e+04,6.248e+04
138.0,7.692e+03,1.683e+04,3.385e+04,5.837e+04
139.5,6.096e+03,1.602e+04,3.403e+04,5.615e+04
141.1,4.913e+03,1.504e+04,3.271e+04,5.266e+04
142.6,5.766e+03,1.389e+04,3.235e+04,5.201e+04
144.2,7.203e+03,1.130e+04,3.053e+04,4.903e+04
145.7,9.031e+03,9.155e+03,2.939e+04,4.758e+04
147.3,9.136e+03,7.976e+03,2.989e+04,4.700e+04
148.8,1.009e+04,7.142e+03,3.060e+04,4.783e+04
150.4,8.414e+03,6.520e+03,3.144e+04,4.638e+04
151.9,6.604e+03,7.267e+03,3.263e+04,4.650e+04
153.5,5.152e+03,8.859e+03,3.406e+04,4.807e+04
155.0,5.598e+03,1.097e+04,3.491e+04,5.148e+04
156.6,7.764e+03,1.337e+04,3.556e+04,5.670e+04
158.1,9.611e+03,1.552e+04,3.549e+04,6.062e+04
159.7,1.094e+04,1.817e+04,3.304e+04,6.214e+04
161.2,1.362e+04,2.100e+04,2.976e+04,6.439e+04
162.8,1.643e+04,2.314e+04,2.657e+04,6.615e+04
164.3,1.985e+04,2.481e+04,2.222e+04,6.688e+04
165.9,2.425e+04,2.983e+04,2.325e+04,7.733e+04
167.4,2.700e+04,3.727e+04,3.355e+04,9.782e+04
169.0,2.376e+04,3.927e+04,4.420e+04,1.072e+05
170.5,1.771e+04,3.268e+04,4.513e+04,9.552e+04
172.1,1.281e+04,2.131e+04,3.517e+04,6.929e+04
173.6,1.032e+04,1.409e+04,2.481e+04,4.922e+04
175.2,8.994e+03,1.100e+04,1.922e+04,3.922e+04
176.7,8.570e+03,9.360e+03,1.727e+04,3.520e+04
178.3,8.414e+03,8.774e+03,1.586e+04,3.305e+04
179.8,9.048e+03,8.899e+03,1.710e+04,3.504e+04
181.4,1.005e+04,9.079e+03,1.767e+04,3.680e+04
182.9,1.033e+04,8.218e+03,1.738e+04,3.593e+04
184.5,1.037e+04,7.002e+03,1.766e+04,3.504e+04
186.0,1.046e+04,5.905e+03,1.443e+04,3.079e+04
187.6,1.033e+04,5.230e+03,1.147e+04,2.703e+04
189.1,1.073e+04,5.250e+03,1.082e+04,2.680e+04
190.7,1.154e+04,5.212e+03,1.075e+04,2.750e+04
192.2,1.243e+04,5.460e+03,1.174e+04,2.963e+04
193.8,1.294e+04,6.214e+03,1.283e+04,3.198e+04
195.3,1.390e+04,6.945e+03,1.321e+04,3.406e+04
196.9,1.505e+04,8.427e+03,1.590e+04,3.937e+04
198.5,1.479e+04,9.592e+03,1.766e+04,4.205e+04
