freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.335e+03,2.051e+01,2.319e+01,1.378e+03
1.6,7.601e+02,4.336e+01,7.624e+01,8.797e+02
3.1,3.708e+01,4.307e+01,1.035e+02,1.836e+02
4.7,3.781e+02,4.392e+01,7.815e+01,5.002e+02
6.3,1.235e+03,4.212e+01,6.825e+01,1.345e+03
7.8,2.027e+03,4.147e+01,8.708e+01,2.156e+03
9.4,2.982e+03,4.507e+01,8.607e+01,3.113e+03
11.0,4.277e+03,4.082e+01,8.199e+01,4.400e+03
12.5,5.336e+03,4.251e+01,8.062e+01,5.459e+03
14.1,5.316e+03,4.804e+01,9.342e+01,5.458e+03
15.7,6.574e+03,4.806e+01,9.473e+01,6.717e+03
17.2,8.389e+03,4.684e+01,8.424e+01,8.520e+03
18.8,1.024e+04,4.470e+01,8.130e+01,1.036e+04
20.4,1.238e+04,4.619e+01,8.242e+01,1.251e+04
21.9,1.493e+04,4.725e+01,8.347e+01,1.506e+04
23.5,1.778e+04,5.561e+01,8.805e+01,1.792e+04
25.1,2.110e+04,5.769e+01,8.221e+01,2.124e+04
26.6,2.461e+04,6.288e+01,7.374e+01,2.475e+04
28.2,2.778e+04,6.820e+01,7.005e+01,2.792e+04
29.8,3.138e+04,6.970e+01,7.748e+01,3.153e+04
31.3,3.586e+04,8.412e+01,7.538e+01,3.602e+04
32.9,4.119e+04,9.286e+01,8.288e+01,4.136e+04
34.5,4.727e+04,1.144e+02,8.293e+01,4.747e+04
36.0,5.393e+04,1.296e+02,7.900e+01,5.414e+04
37.6,6.264e+04,1.512e+02,9.329e+01,6.288e+04
39.2,6.989e+04,2.287e+02,1.151e+02,7.024e+04
40.7,7.886e+04,3.279e+02,1.369e+02,7.932e+04
42.3,9.077e+04,4.135e+02,1.336e+02,9.131e+04
43.9,1.018e+05,4.833e+02,1.112e+02,1.024e+05
45.4,1.176e+05,6.288e+02,1.188e+02,1.184e+05
47.0,1.397e+05,8.604e+02,1.417e+02,1.407e+05
48.6,1.622e+05,1.217e+03,1.475e+02,1.635e+05
50.1,1.855e+05,1.942e+03,1.503e+02,1.876e+05
51.7,2.279e+05,3.468e+03,2.217e+02,2.316e+05
53.3,2.800e+05,6.212e+03,3.584e+02,2.865e+05
54.8,3.151e+05,8.827e+03,4.839e+02,3.244e+05
56.4,3.594e+05,9.990e+03,4.711e+02,3.699e+05
58.0,4.206e+05,1.211e+04,5.087e+02,4.332e+05
59.5,4.991e+05,1.601e+04,5.090e+02,5.156e+05
61.1,6.188e+05,1.791e+04,3.821e+02,6.371e+05
62.7,7.812e+05,1.945e+04,2.575e+02,8.009e+05
64.2,9.367e+05,2.178e+04,9.246e+02,9.594e+05
65.8,1.108e+06,2.673e+04,2.848e+03,1.137e+06
67.4,1.376e+06,2.884e+04,4.448e+03,1.410e+06
68.9,1.815e+06,2.588e+04,5.432e+03,1.847e+06
70.5,2.638e+06,2.253e+04,5.373e+03,2.666e+06
72.1,4.408e+06,2.348e+04,5.027e+03,4.437e+06
73.6,7.028e+06,4.606e+04,6.551e+03,7.081e+06
75.2,8.740e+06,9.328e+04,9.723e+03,8.843e+06
76.8,9.002e+06,1.191e+05,1.202e+04,9.133e+06
78.3,8.145e+06,1.080e+05,1.297e+04,8.266e+06
79.9,6.877e+06,8.414e+04,1.060e+04,6.972e+06
81.5,5.614e+06,5.953e+04,6.601e+03,5.680e+06
83.0,4.369e+06,3.492e+04,2.766e+03,4.407e+06
84.6,3.484e+06,1.863e+04,7.238e+02,3.503e+06
86.2,2.804e+06,1.049e+04,6.375e+02,2.816e+06
87.7,2.355e+06,7.274e+03,2.254e+03,2.365e+06
89.3,2.044e+06,5.627e+03,5.564e+03,2.056e+06
90.9,1.780e+06,5.538e+03,1.150e+04,1.797e+06
92.4,1.592e+06,7.372e+03,2.215e+04,1.622e+06
94.0,1.414e+06,1.049e+04,3.678e+04,1.461e+06
95.6,1.258e+06,1.488e+04,5.639e+04,1.329e+06
97.1,1.112e+06,1.816e+04,6.991e+04,1.200e+06
98.7,1.012e+06,1.776e+04,6.816e+04,1.098e+06
100.3,9.614e+05,1.557e+04,6.542e+04,1.042e+06
101.8,9.060e+05,1.550e+04,7.238e+04,9.939e+05
103.4,8.227e+05,1.445e+04,7.300e+04,9.101e+05
105.0,6.842e+05,1.166e+04,6.382e+04,7.597e+05
106.5,6.114e+05,8.569e+03,5.683e+04,6.768e+05
108.1,5.717e+05,7.888e+03,5.941e+04,6.390e+05
109.7,5.348e+05,8.552e+03,6.116e+04,6.045e+05
111.2,4.886e+05,5.221e+03,4.794e+04,5.418e+05
112.8,4.289e+05,3.707e+03,4.271e+04,4.753e+05
114.4,3.702e+05,3.121e+03,3.628e+04,4.096e+05
115.9,3.293e+05,2.156e+03,2.770e+04,3.592e+05
117.5,3.035e+05,1.457e+03,2.120e+04,3.261e+05
119.1,2.974e+05,1.121e+03,1.626e+04,3.148e+05
120.7,2.842e+05,7.324e+02,1.382e+04,2.987e+05
122.2,2.780e+05,2.884e+02,1.391e+04,2.922e+05
123.8,2.717e+05,2.560e+02,1.587e+04,2.878e+05
125.4,2.595e+05,2.701e+02,1.671e+04,2.765e+05
126.9,2.710e+05,2.322e+02,1.687e+04,2.881e+05
128.5,3.042e+05,1.884e+02,1.666e+04,3.211e+05
130.1,3.201e+05,1.383e+02,1.507e+04,3.354e+05
131.6,3.113e+05,1.317e+02,1.191e+04,3.233e+05
133.2,1.681e+05,1.258e+02,5.812e+03,1.740e+05
134.8,2.111e+04,9.874e+01,9.605e+02,2.217e+04
136.3,1.078e+04,1.106e+02,5.456e+02,1.144e+04
137.9,1.048e+04,1.700e+02,4.310e+02,1.108e+04
139.5,1.150e+04,2.307e+02,3.643e+02,1.210e+04
