freq,psd_x,psd_y,psd_z,psd_xyz
65.8,3.382e+02,4.305e+05,3.735e+04,4.682e+05
67.3,3.001e+02,3.913e+05,3.907e+04,4.307e+05
68.9,3.248e+02,3.613e+05,3.807e+04,3.997e+05
70.5,2.704e+02,3.481e+05,3.696e+04,3.853e+05
72.0,2.446e+02,3.371e+05,3.726e+04,3.746e+05
73.6,2.770e+02,3.219e+05,3.700e+04,3.592e+05
75.1,3.205e+02,2.992e+05,3.477e+04,3.343e+05
76.7,3.760e+02,2.638e+05,2.980e+04,2.940e+05
78.3,4.232e+02,2.270e+05,2.373e+04,2.512e+05
79.8,4.231e+02,1.835e+05,1.614e+04,2.000e+05
81.4,4.925e+02,1.346e+05,9.216e+03,1.443e+05
83.0,5.440e+02,8.698e+04,5.626e+03,9.315e+04
84.5,5.529e+02,5.564e+04,6.357e+03,6.255e+04
86.1,5.661e+02,3.821e+04,1.067e+04,4.945e+04
87.7,5.369e+02,3.074e+04,1.862e+04,4.990e+04
89.2,5.720e+02,3.142e+04,2.736e+04,5.935e+04
90.8,7.612e+02,3.854e+04,3.678e+04,7.608e+04
92.4,9.466e+02,4.837e+04,4.679e+04,9.610e+04
93.9,1.193e+03,5.840e+04,5.886e+04,1.185e+05
95.5,1.174e+03,6.774e+04,7.578e+04,1.447e+05
97.1,1.153e+03,7.309e+04,9.301e+04,1.673e+05
98.6,1.157e+03,7.317e+04,1.079e+05,1.822e+05
100.2,1.017e+03,6.796e+04,1.180e+05,1.870e+05
101.8,1.088e+03,5.863e+04,1.124e+05,1.721e+05
103.3,1.314e+03,4.949e+04,9.857e+04,1.494e+05
104.9,1.599e+03,3.937e+04,8.012e+04,1.211e+05
106.5,2.064e+03,3.252e+04,6.962e+04,1.042e+05
108.0,2.735e+03,2.911e+04,6.592e+04,9.776e+04
109.6,3.663e+03,2.571e+04,6.176e+04,9.113e+04
111.2,6.651e+03,2.325e+04,5.855e+04,8.845e+04
112.7,7.551e+03,2.065e+04,5.824e+04,8.644e+04
114.3,3.980e+03,1.678e+04,4.828e+04,6.904e+04
115.9,6.372e+03,1.564e+04,4.094e+04,6.295e+04
117.4,1.098e+04,1.223e+04,3.098e+04,5.419e+04
119.0,1.429e+04,8.644e+03,2.208e+04,4.501e+04
120.5,1.380e+04,9.078e+03,2.017e+04,4.305e+04
122.1,1.302e+04,1.187e+04,1.764e+04,4.253e+04
123.7,1.308e+04,1.155e+04,1.472e+04,3.935e+04
125.2,1.305e+04,1.151e+04,1.284e+04,3.739e+04
126.8,1.041e+04,1.273e+04,1.182e+04,3.497e+04
128.4,6.638e+03,1.295e+04,1.029e+04,2.987e+04
129.9,4.668e+03,1.289e+04,8.652e+03,2.621e+04
131.5,3.857e+03,1.304e+04,7.232e+03,2.412e+04
133.1,1.641e+03,6.392e+03,3.402e+03,1.143e+04
134.6,2.424e+02,6.717e+02,5.827e+02,1.497e+03
136.2,2.041e+02,3.101e+02,4.161e+02,9.303e+02
137.8,2.159e+02,3.218e+02,5.954e+02,1.133e+03
139.3,3.433e+02,3.315e+02,8.269e+02,1.502e+03
140.9,2.879e+02,3.272e+02,1.028e+03,1.643e+03
142.5,2.898e+02,3.286e+02,1.072e+03,1.690e+03
144.0,5.286e+02,3.617e+02,9.595e+02,1.850e+03
145.6,7.011e+02,3.932e+02,7.751e+02,1.869e+03
147.2,7.072e+02,3.898e+02,6.421e+02,1.739e+03
148.7,6.749e+02,4.113e+02,3.712e+02,1.457e+03
150.3,8.288e+02,3.848e+02,2.304e+02,1.444e+03
151.9,9.488e+02,2.744e+02,2.041e+02,1.427e+03
153.4,1.032e+03,2.445e+02,2.694e+02,1.545e+03
155.0,9.686e+02,2.474e+02,3.302e+02,1.546e+03
156.6,8.507e+02,2.325e+02,3.131e+02,1.396e+03
158.1,7.383e+02,2.156e+02,2.630e+02,1.217e+03
159.7,6.939e+02,1.948e+02,2.375e+02,1.126e+03
161.3,6.852e+02,1.733e+02,2.259e+02,1.084e+03
162.8,6.788e+02,1.606e+02,2.440e+02,1.083e+03
164.4,6.253e+02,1.523e+02,2.143e+02,9.919e+02
165.9,5.551e+02,1.649e+02,2.129e+02,9.329e+02
167.5,4.952e+02,1.920e+02,2.432e+02,9.304e+02
169.1,4.728e+02,2.296e+02,2.680e+02,9.704e+02
170.6,4.414e+02,2.938e+02,2.811e+02,1.016e+03
172.2,4.182e+02,4.570e+02,3.468e+02,1.222e+03
173.8,4.375e+02,5.757e+02,3.355e+02,1.349e+03
175.3,4.586e+02,5.670e+02,3.469e+02,1.373e+03
176.9,5.434e+02,5.269e+02,3.466e+02,1.417e+03
178.5,5.955e+02,4.782e+02,3.531e+02,1.427e+03
180.0,7.315e+02,4.273e+02,3.822e+02,1.541e+03
181.6,8.801e+02,4.042e+02,3.512e+02,1.635e+03
183.2,7.672e+02,3.810e+02,2.819e+02,1.430e+03
184.7,7.637e+02,3.581e+02,2.215e+02,1.343e+03
186.3,9.229e+02,3.634e+02,2.468e+02,1.533e+03
187.9,9.987e+02,4.355e+02,2.837e+02,1.718e+03
189.4,8.973e+02,4.997e+02,4.698e+02,1.867e+03
191.0,9.613e+02,5.557e+02,7.718e+02,2.289e+03
192.6,1.157e+03,5.946e+02,1.156e+03,2.908e+03
194.1,1.312e+03,6.842e+02,1.614e+03,3.611e+03
195.7,1.382e+03,6.809e+02,1.793e+03,3.855e+03
197.3,1.319e+03,5.980e+02,1.905e+03,3.822e+03
198.8,1.302e+03,6.472e+02,2.044e+03,3.994e+03
