freq,psd_x,psd_y,psd_z,psd_xyz
75.9,3.248e+05,8.391e+03,1.057e+05,4.390e+05
77.4,3.009e+05,8.757e+03,1.040e+05,4.136e+05
78.9,2.535e+05,7.963e+03,9.414e+04,3.556e+05
80.4,2.049e+05,6.459e+03,8.035e+04,2.917e+05
81.8,1.579e+05,5.275e+03,6.727e+04,2.305e+05
83.3,1.151e+05,4.949e+03,6.015e+04,1.802e+05
84.8,8.700e+04,5.141e+03,5.792e+04,1.501e+05
86.3,6.807e+04,6.388e+03,5.653e+04,1.310e+05
87.8,5.378e+04,7.366e+03,5.544e+04,1.166e+05
89.3,4.293e+04,7.423e+03,5.216e+04,1.025e+05
90.8,3.490e+04,8.046e+03,4.869e+04,9.164e+04
92.3,2.855e+04,9.811e+03,4.488e+04,8.323e+04
93.7,2.400e+04,1.155e+04,4.143e+04,7.697e+04
95.2,2.126e+04,1.448e+04,3.961e+04,7.536e+04
96.7,1.969e+04,1.841e+04,3.912e+04,7.721e+04
98.2,1.767e+04,1.417e+04,3.876e+04,7.060e+04
99.7,1.726e+04,1.416e+04,4.269e+04,7.412e+04
101.2,1.596e+04,1.183e+04,4.500e+04,7.279e+04
102.7,1.327e+04,1.025e+04,4.622e+04,6.974e+04
104.2,1.007e+04,8.592e+03,4.511e+04,6.378e+04
105.7,7.135e+03,7.254e+03,4.189e+04,5.628e+04
107.1,5.610e+03,6.617e+03,3.805e+04,5.027e+04
108.6,5.422e+03,6.349e+03,3.131e+04,4.308e+04
110.1,6.743e+03,5.636e+03,2.521e+04,3.759e+04
111.6,8.920e+03,5.550e+03,1.958e+04,3.405e+04
113.1,1.064e+04,6.335e+03,1.507e+04,3.205e+04
114.6,1.262e+04,5.886e+03,1.757e+04,3.608e+04
116.1,1.468e+04,4.963e+03,2.126e+04,4.090e+04
117.6,1.488e+04,4.322e+03,2.187e+04,4.107e+04
119.0,1.381e+04,3.863e+03,2.139e+04,3.906e+04
120.5,1.258e+04,3.362e+03,2.039e+04,3.633e+04
122.0,1.452e+04,3.109e+03,2.241e+04,4.004e+04
123.5,1.561e+04,2.930e+03,2.329e+04,4.184e+04
125.0,1.485e+04,2.448e+03,2.267e+04,3.997e+04
126.5,1.441e+04,2.125e+03,2.305e+04,3.958e+04
128.0,1.388e+04,2.054e+03,2.302e+04,3.895e+04
129.5,1.336e+04,2.117e+03,2.312e+04,3.860e+04
131.0,1.275e+04,2.183e+03,2.304e+04,3.798e+04
132.4,8.662e+03,1.630e+03,1.593e+04,2.622e+04
133.9,1.621e+03,5.017e+02,2.556e+03,4.679e+03
135.4,4.582e+02,3.070e+02,1.425e+02,9.078e+02
136.9,4.859e+02,4.352e+02,7.914e+01,1.000e+03
138.4,4.882e+02,6.364e+02,7.839e+01,1.203e+03
139.9,4.964e+02,8.607e+02,1.213e+02,1.478e+03
141.4,5.129e+02,1.168e+03,2.432e+02,1.924e+03
142.9,5.068e+02,1.342e+03,4.429e+02,2.292e+03
144.3,4.434e+02,1.350e+03,6.514e+02,2.445e+03
145.8,4.178e+02,1.443e+03,7.422e+02,2.603e+03
147.3,4.625e+02,1.688e+03,7.975e+02,2.948e+03
148.8,4.445e+02,1.589e+03,8.328e+02,2.866e+03
150.3,4.166e+02,1.342e+03,8.631e+02,2.622e+03
151.8,4.567e+02,1.181e+03,8.328e+02,2.470e+03
153.3,4.952e+02,1.013e+03,7.921e+02,2.300e+03
154.8,5.250e+02,8.926e+02,7.774e+02,2.195e+03
156.2,4.964e+02,9.120e+02,7.426e+02,2.151e+03
157.7,4.765e+02,9.483e+02,6.535e+02,2.078e+03
159.2,4.657e+02,9.785e+02,5.775e+02,2.022e+03
160.7,4.783e+02,9.866e+02,4.552e+02,1.920e+03
162.2,4.914e+02,9.291e+02,3.773e+02,1.798e+03
163.7,4.420e+02,8.273e+02,3.330e+02,1.602e+03
165.2,4.181e+02,6.935e+02,2.408e+02,1.352e+03
166.7,3.776e+02,5.913e+02,1.584e+02,1.127e+03
168.2,3.792e+02,5.557e+02,1.355e+02,1.070e+03
169.6,4.576e+02,5.898e+02,1.569e+02,1.204e+03
171.1,5.314e+02,7.173e+02,2.365e+02,1.485e+03
172.6,5.916e+02,7.191e+02,3.241e+02,1.635e+03
174.1,5.774e+02,6.236e+02,3.153e+02,1.516e+03
175.6,6.128e+02,6.981e+02,3.167e+02,1.628e+03
177.1,6.150e+02,7.890e+02,3.377e+02,1.742e+03
178.6,5.255e+02,7.854e+02,3.455e+02,1.656e+03
180.1,4.322e+02,7.982e+02,3.536e+02,1.584e+03
181.5,3.801e+02,8.721e+02,4.284e+02,1.681e+03
183.0,3.349e+02,9.913e+02,5.332e+02,1.859e+03
184.5,2.703e+02,1.027e+03,6.569e+02,1.954e+03
186.0,2.306e+02,9.794e+02,7.434e+02,1.953e+03
187.5,2.347e+02,9.072e+02,8.157e+02,1.958e+03
189.0,2.455e+02,8.717e+02,8.894e+02,2.007e+03
190.5,2.552e+02,8.918e+02,9.618e+02,2.109e+03
192.0,2.561e+02,9.751e+02,1.041e+03,2.272e+03
193.5,2.480e+02,1.304e+03,1.171e+03,2.723e+03
194.9,2.317e+02,1.495e+03,1.281e+03,3.008e+03
196.4,1.897e+02,1.531e+03,1.263e+03,2.984e+03
197.9,1.959e+02,1.709e+03,1.321e+03,3.226e+03
199.4,2.595e+02,2.079e+03,1.449e+03,3.788e+03
