freq,psd_x,psd_y,psd_z,psd_xyz
71.3,6.911e+04,1.055e+06,3.310e+03,1.128e+06
72.8,1.138e+05,1.469e+06,2.592e+03,1.586e+06
74.3,1.566e+05,1.930e+06,1.469e+03,2.088e+06
75.7,1.698e+05,2.376e+06,1.579e+03,2.548e+06
77.2,1.557e+05,2.745e+06,2.817e+03,2.904e+06
78.7,1.069e+05,2.711e+06,3.745e+03,2.821e+06
80.2,5.744e+04,2.246e+06,3.542e+03,2.307e+06
81.7,3.137e+04,1.784e+06,2.892e+03,1.818e+06
83.2,1.653e+04,1.381e+06,2.836e+03,1.401e+06
84.7,9.783e+03,1.168e+06,3.385e+03,1.182e+06
86.1,6.079e+03,1.085e+06,3.121e+03,1.094e+06
87.6,3.493e+03,1.060e+06,2.786e+03,1.067e+06
89.1,2.098e+03,1.003e+06,2.456e+03,1.008e+06
90.6,9.754e+02,8.935e+05,1.854e+03,8.963e+05
92.1,4.172e+02,7.794e+05,1.322e+03,7.811e+05
93.6,3.082e+02,5.988e+05,6.383e+02,5.997e+05
95.0,7.954e+02,4.800e+05,1.107e+03,4.819e+05
96.5,1.261e+03,5.295e+05,1.812e+03,5.326e+05
98.0,1.099e+03,5.675e+05,1.289e+03,5.699e+05
99.5,1.272e+03,5.200e+05,1.136e+03,5.224e+05
101.0,1.707e+03,4.715e+05,1.077e+03,4.743e+05
102.5,2.301e+03,4.266e+05,1.191e+03,4.301e+05
104.0,2.763e+03,3.567e+05,1.198e+03,3.607e+05
105.4,2.977e+03,2.740e+05,1.117e+03,2.781e+05
106.9,3.156e+03,2.311e+05,1.029e+03,2.353e+05
108.4,3.355e+03,2.040e+05,1.146e+03,2.085e+05
109.9,3.759e+03,1.828e+05,1.841e+03,1.884e+05
111.4,3.854e+03,1.646e+05,1.846e+03,1.703e+05
112.9,3.585e+03,1.454e+05,1.825e+03,1.508e+05
114.4,3.235e+03,1.308e+05,1.880e+03,1.359e+05
115.8,2.915e+03,1.209e+05,1.873e+03,1.257e+05
117.3,2.574e+03,1.132e+05,1.870e+03,1.176e+05
118.8,1.936e+03,1.006e+05,1.958e+03,1.045e+05
120.3,1.680e+03,9.023e+04,2.368e+03,9.428e+04
121.8,1.906e+03,9.444e+04,2.359e+03,9.871e+04
123.3,1.704e+03,9.035e+04,2.041e+03,9.409e+04
124.7,1.451e+03,8.065e+04,1.870e+03,8.397e+04
126.2,1.334e+03,7.250e+04,1.754e+03,7.559e+04
127.7,1.226e+03,6.665e+04,1.630e+03,6.950e+04
129.2,1.215e+03,6.253e+04,1.570e+03,6.532e+04
130.7,1.287e+03,5.829e+04,1.488e+03,6.107e+04
132.2,1.273e+03,4.819e+04,1.187e+03,5.066e+04
133.7,7.465e+02,1.829e+04,4.285e+02,1.947e+04
135.1,5.268e+02,6.452e+03,1.415e+02,7.120e+03
136.6,5.580e+02,6.394e+03,1.316e+02,7.084e+03
138.1,5.910e+02,6.859e+03,1.330e+02,7.583e+03
139.6,6.520e+02,7.431e+03,1.376e+02,8.221e+03
141.1,7.424e+02,7.850e+03,1.538e+02,8.746e+03
142.6,8.667e+02,7.947e+03,1.646e+02,8.979e+03
144.1,1.067e+03,8.041e+03,1.585e+02,9.266e+03
145.5,1.293e+03,7.941e+03,1.483e+02,9.382e+03
147.0,1.584e+03,8.146e+03,1.661e+02,9.897e+03
148.5,1.910e+03,9.538e+03,2.012e+02,1.165e+04
150.0,2.270e+03,1.170e+04,2.524e+02,1.422e+04
151.5,2.306e+03,1.178e+04,2.796e+02,1.437e+04
153.0,2.297e+03,1.096e+04,2.967e+02,1.356e+04
154.5,2.189e+03,1.005e+04,2.980e+02,1.254e+04
155.9,1.931e+03,8.937e+03,3.097e+02,1.118e+04
157.4,1.576e+03,8.303e+03,2.923e+02,1.017e+04
158.9,1.334e+03,8.356e+03,2.953e+02,9.985e+03
160.4,1.152e+03,9.063e+03,3.357e+02,1.055e+04
161.9,1.053e+03,9.837e+03,3.769e+02,1.127e+04
163.4,9.445e+02,1.019e+04,3.842e+02,1.152e+04
164.8,7.524e+02,1.052e+04,4.162e+02,1.169e+04
166.3,7.059e+02,1.103e+04,4.257e+02,1.216e+04
167.8,7.270e+02,1.148e+04,4.268e+02,1.263e+04
169.3,7.600e+02,1.291e+04,4.781e+02,1.415e+04
170.8,9.344e+02,1.595e+04,5.407e+02,1.743e+04
172.3,1.392e+03,2.458e+04,7.526e+02,2.672e+04
173.8,1.705e+03,2.992e+04,9.020e+02,3.253e+04
175.2,1.763e+03,3.034e+04,9.125e+02,3.301e+04
176.7,1.730e+03,2.966e+04,8.896e+02,3.228e+04
178.2,1.656e+03,2.871e+04,8.632e+02,3.123e+04
179.7,1.525e+03,2.765e+04,8.497e+02,3.003e+04
181.2,1.373e+03,2.652e+04,8.446e+02,2.874e+04
182.7,1.245e+03,2.515e+04,8.436e+02,2.724e+04
184.2,1.135e+03,2.371e+04,9.055e+02,2.575e+04
185.6,1.076e+03,2.300e+04,1.019e+03,2.510e+04
187.1,1.102e+03,2.315e+04,1.205e+03,2.546e+04
188.6,1.109e+03,2.301e+04,1.349e+03,2.547e+04
190.1,1.074e+03,2.244e+04,1.488e+03,2.500e+04
191.6,1.164e+03,2.216e+04,1.525e+03,2.485e+04
193.1,1.256e+03,2.276e+04,1.607e+03,2.562e+04
194.5,1.321e+03,2.378e+04,1.777e+03,2.688e+04
196.0,1.390e+03,2.396e+04,1.877e+03,2.723e+04
197.5,1.442e+03,2.471e+04,2.015e+03,2.817e+04
199.0,1.576e+03,2.638e+04,2.288e+03,3.024e+04
