freq,psd_x,psd_y,psd_z,psd_xyz
123.3,1.480e+04,2.294e+03,1.650e+04,3.359e+04
124.7,1.403e+04,2.648e+03,1.606e+04,3.274e+04
126.2,1.353e+04,2.656e+03,1.619e+04,3.237e+04
127.7,1.307e+04,2.227e+03,1.646e+04,3.175e+04
129.2,1.233e+04,1.442e+03,1.698e+04,3.075e+04
130.7,1.138e+04,7.065e+02,1.767e+04,2.976e+04
132.2,9.398e+03,4.381e+02,1.576e+04,2.559e+04
133.6,3.095e+03,3.088e+02,5.278e+03,8.682e+03
135.1,4.507e+02,2.115e+02,7.128e+02,1.375e+03
136.6,3.710e+02,2.294e+02,5.738e+02,1.174e+03
138.1,3.763e+02,2.778e+02,5.079e+02,1.162e+03
139.6,3.601e+02,3.453e+02,3.664e+02,1.072e+03
141.1,3.023e+02,4.176e+02,2.442e+02,9.641e+02
142.6,2.452e+02,3.827e+02,2.454e+02,8.734e+02
144.0,2.742e+02,3.771e+02,2.409e+02,8.922e+02
145.5,2.793e+02,4.000e+02,2.018e+02,8.811e+02
147.0,2.885e+02,4.216e+02,2.097e+02,9.197e+02
148.5,3.662e+02,4.483e+02,2.266e+02,1.041e+03
150.0,4.260e+02,5.572e+02,3.050e+02,1.288e+03
151.5,3.687e+02,6.459e+02,3.718e+02,1.386e+03
153.0,3.354e+02,6.718e+02,3.858e+02,1.393e+03
154.4,3.008e+02,6.391e+02,4.100e+02,1.350e+03
155.9,2.496e+02,6.324e+02,4.255e+02,1.307e+03
157.4,2.222e+02,6.890e+02,4.410e+02,1.352e+03
158.9,2.087e+02,8.106e+02,5.007e+02,1.520e+03
160.4,1.939e+02,9.186e+02,5.307e+02,1.643e+03
161.9,1.878e+02,1.040e+03,4.999e+02,1.728e+03
163.3,1.739e+02,1.182e+03,4.134e+02,1.769e+03
164.8,1.811e+02,1.408e+03,3.071e+02,1.896e+03
166.3,1.703e+02,1.425e+03,2.500e+02,1.845e+03
167.8,1.234e+02,1.188e+03,3.061e+02,1.618e+03
169.3,1.081e+02,1.343e+03,2.566e+02,1.708e+03
170.8,1.060e+02,1.391e+03,2.419e+02,1.739e+03
172.3,8.894e+01,1.333e+03,3.679e+02,1.790e+03
173.7,9.210e+01,1.368e+03,4.347e+02,1.895e+03
175.2,9.756e+01,1.360e+03,4.182e+02,1.875e+03
176.7,1.061e+02,1.335e+03,3.976e+02,1.838e+03
178.2,1.063e+02,1.172e+03,3.684e+02,1.646e+03
179.7,1.105e+02,1.164e+03,3.854e+02,1.660e+03
181.2,1.221e+02,1.241e+03,3.966e+02,1.759e+03
182.7,1.080e+02,1.270e+03,3.982e+02,1.776e+03
184.1,9.504e+01,1.328e+03,3.781e+02,1.801e+03
185.6,7.233e+01,1.319e+03,3.417e+02,1.733e+03
187.1,7.271e+01,1.282e+03,3.270e+02,1.682e+03
188.6,9.215e+01,1.300e+03,3.274e+02,1.720e+03
190.1,9.914e+01,1.300e+03,3.237e+02,1.722e+03
191.6,1.183e+02,1.335e+03,3.442e+02,1.797e+03
193.0,1.640e+02,1.479e+03,3.762e+02,2.019e+03
194.5,2.059e+02,1.495e+03,4.393e+02,2.140e+03
196.0,1.985e+02,1.657e+03,4.105e+02,2.266e+03
197.5,1.962e+02,1.632e+03,4.104e+02,2.239e+03
199.0,1.942e+02,1.497e+03,4.579e+02,2.149e+03
