freq,psd_x,psd_y,psd_z,psd_xyz
101.6,5.250e+04,1.583e+05,3.602e+05,5.710e+05
103.1,4.341e+04,1.307e+05,3.278e+05,5.019e+05
104.7,3.346e+04,9.885e+04,2.921e+05,4.244e+05
106.2,2.480e+04,6.998e+04,2.406e+05,3.353e+05
107.7,1.779e+04,5.203e+04,1.942e+05,2.640e+05
109.3,1.351e+04,3.972e+04,1.507e+05,2.039e+05
110.8,1.234e+04,3.252e+04,1.200e+05,1.649e+05
112.4,9.682e+03,2.797e+04,1.027e+05,1.403e+05
113.9,9.540e+03,2.442e+04,8.673e+04,1.207e+05
115.4,1.143e+04,2.235e+04,7.190e+04,1.057e+05
117.0,1.303e+04,2.119e+04,6.114e+04,9.535e+04
118.5,1.422e+04,2.015e+04,5.274e+04,8.712e+04
120.0,1.504e+04,2.067e+04,4.668e+04,8.239e+04
121.6,1.496e+04,2.087e+04,4.101e+04,7.685e+04
123.1,1.427e+04,1.971e+04,3.591e+04,6.989e+04
124.7,1.320e+04,1.799e+04,3.187e+04,6.306e+04
126.2,1.208e+04,1.546e+04,2.939e+04,5.693e+04
127.7,1.159e+04,1.314e+04,2.818e+04,5.291e+04
129.3,9.866e+03,1.274e+04,2.652e+04,4.912e+04
130.8,9.015e+03,1.421e+04,2.611e+04,4.933e+04
132.4,8.636e+03,1.356e+04,2.307e+04,4.527e+04
133.9,4.453e+03,8.464e+03,1.460e+04,2.752e+04
135.4,3.002e+03,6.306e+03,1.226e+04,2.156e+04
137.0,3.225e+03,6.319e+03,1.308e+04,2.262e+04
138.5,4.046e+03,6.565e+03,1.360e+04,2.421e+04
140.1,8.067e+03,8.024e+03,1.543e+04,3.152e+04
141.6,1.603e+04,1.174e+04,1.888e+04,4.664e+04
143.1,2.653e+04,1.811e+04,2.260e+04,6.725e+04
144.7,3.294e+04,2.466e+04,2.455e+04,8.215e+04
146.2,2.895e+04,2.556e+04,2.203e+04,7.655e+04
147.8,1.752e+04,2.215e+04,1.612e+04,5.579e+04
149.3,1.071e+04,2.089e+04,1.137e+04,4.297e+04
150.8,1.299e+04,2.252e+04,1.110e+04,4.661e+04
152.4,1.720e+04,2.286e+04,1.133e+04,5.139e+04
153.9,2.011e+04,2.194e+04,1.047e+04,5.252e+04
155.4,1.969e+04,2.032e+04,9.051e+03,4.907e+04
157.0,1.728e+04,1.875e+04,7.971e+03,4.400e+04
158.5,1.470e+04,1.700e+04,7.746e+03,3.945e+04
160.1,1.257e+04,1.569e+04,7.878e+03,3.614e+04
161.6,1.207e+04,1.434e+04,7.959e+03,3.437e+04
163.1,1.132e+04,1.174e+04,7.621e+03,3.069e+04
164.7,1.029e+04,8.516e+03,6.287e+03,2.509e+04
166.2,9.591e+03,5.842e+03,4.879e+03,2.031e+04
167.8,9.223e+03,4.013e+03,3.966e+03,1.720e+04
169.3,8.950e+03,2.825e+03,3.599e+03,1.537e+04
170.8,7.638e+03,2.121e+03,3.518e+03,1.328e+04
172.4,5.944e+03,1.451e+03,3.561e+03,1.096e+04
173.9,5.160e+03,1.378e+03,3.108e+03,9.647e+03
175.5,4.501e+03,1.557e+03,2.901e+03,8.960e+03
177.0,4.205e+03,1.674e+03,3.187e+03,9.066e+03
178.5,3.745e+03,1.710e+03,3.260e+03,8.715e+03
180.1,3.591e+03,2.013e+03,3.125e+03,8.730e+03
181.6,3.732e+03,2.405e+03,3.041e+03,9.178e+03
183.1,3.925e+03,2.839e+03,2.947e+03,9.711e+03
184.7,3.946e+03,3.003e+03,2.830e+03,9.779e+03
186.2,4.395e+03,3.087e+03,2.794e+03,1.028e+04
187.8,4.963e+03,3.077e+03,3.601e+03,1.164e+04
189.3,4.819e+03,2.947e+03,4.401e+03,1.217e+04
190.8,5.437e+03,3.094e+03,5.611e+03,1.414e+04
192.4,6.063e+03,3.255e+03,6.928e+03,1.625e+04
193.9,6.421e+03,3.952e+03,8.412e+03,1.879e+04
195.5,6.557e+03,5.271e+03,9.882e+03,2.171e+04
197.0,7.152e+03,6.999e+03,1.106e+04,2.521e+04
198.5,7.444e+03,8.230e+03,1.184e+04,2.752e+04
